id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
102651,Maleficent,2014-05-28,180000000,758539785,97.0,7.0,4496,110.620647,en,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","['Walt Disney Pictures', 'Walt Disney Studios Motion Pictures', 'Roth Films']","['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley', 'Sam Riley', 'Juno Temple']",Robert Stromberg,['Don Hahn'],"['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']","The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",3.2141099166666667,578539785,1,2014,5,2,Ultra High,5,3,8.411165786770708,1855670.1030927836,0.024598765176784523,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
119450,Dawn of the Planet of the Apes,2014-06-26,170000000,710644566,130.0,7.3,4410,243.791743,en,"['Science Fiction', 'Action', 'Drama', 'Thriller']","['Ingenious Media', 'Chernin Entertainment', 'TSG Entertainment']","['Andy Serkis', 'Jason Clarke', 'Gary Oldman', 'Keri Russell', 'Toby Kebbell']",Matt Reeves,"['Rick Jaffa', 'Amanda Silver']","['leader', 'colony', 'post-apocalyptic', 'dystopia', 'forest', 'sequel', 'woods', 'ape', 'scientist', 'monkey']","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",3.1802621529411765,540644566,1,2014,6,2,Ultra High,4,3,8.39185670010494,1307692.3076923077,0.05526904171389707,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
64686,47 Ronin,2013-12-06,175000000,150962475,119.0,5.9,1326,41.796339,en,"['Drama', 'Action', 'Adventure', 'Fantasy']","['Mid Atlantic Films', 'Stuber Productions', 'Universal']","['Keanu Reeves', 'Hiroyuki Sanada', 'Kou Shibasaki', 'Tadanobu Asano', 'Min Tanaka']",Carl Rinsch,"['Eric McLeod', 'Pamela Abdy']","['japan', 'suicide', 'samurai', 'based on true story', 'samurai sword', 'ronin', 'shogun', 'half breed', '3d']","Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",-0.1373572857142857,-24037525,0,2013,12,4,Ultra High,4,3,7.190676034332207,1470588.2352941176,0.031496864355689526,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-2.4492935982947064e-16,1.0
100402,Captain America: The Winter Soldier,2014-03-20,170000000,714766572,136.0,7.6,5764,72.225265,en,"['Action', 'Adventure', 'Science Fiction']",['Marvel Studios'],"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford', 'Sebastian Stan']",Anthony Russo,['Kevin Feige'],"['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic book', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']","After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",3.2045092470588235,544766572,1,2014,3,1,Ultra High,3,1,8.65956043270316,1250000.0,0.012528233304423243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,6.123233995736766e-17
10192,Shrek Forever After,2010-05-16,165000000,752600867,93.0,6.0,1959,44.041186,en,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",['DreamWorks Animation'],"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Julie Andrews']",Mike Mitchell,[],"['ogre', '3d']","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",3.561217375757576,587600867,1,2010,5,2,Ultra High,5,1,7.580699752224563,1774193.5483870967,0.022469992857142858,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
158852,Tomorrowland,2015-05-19,190000000,209154322,130.0,6.2,2846,130.311355,en,"['Adventure', 'Family', 'Mystery', 'Science Fiction']","['Walt Disney Pictures', 'Babieka', 'A113']","['Britt Robertson', 'George Clooney', 'Raffey Cassidy', 'Thomas Robinson', 'Hugh Laurie']",Brad Bird,"['Brad Bird', 'Jeffrey Chernov']","['inventor', 'apocalypse', 'destiny', 'imax', 'dreamer', 'futuristic car', 'futuristic city']","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",0.10081222105263157,19154322,0,2015,5,2,Ultra High,4,3,7.954021087278037,1461538.4615384615,0.04577146294344924,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387
177572,Big Hero 6,2014-10-24,165000000,652105443,102.0,7.8,6135,203.73459,en,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","['Walt Disney Pictures', 'Walt Disney Animation Studios']","['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung']",Chris Williams,['Roy Conli'],"['brother brother relationship', 'hero', 'talent', 'revenge', 'best friend', 'another dimension', 'robot', 'boy genius', 'hate', 'aftercreditsstinger']","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2.9521542,487105443,1,2014,10,4,Ultra High,5,2,8.721928343047091,1617647.0588235294,0.03320316003911343,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,-0.8660254037844386,0.5000000000000001
82690,Wreck-It Ralph,2012-11-01,165000000,471222889,108.0,7.1,4570,62.341073,en,"['Family', 'Animation', 'Comedy', 'Adventure']",['Walt Disney Animation Studios'],"['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch', 'Alan Tudyk']",Rich Moore,"['Clark Spencer', 'Monica Lago-Kaytis']","['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger']","Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",1.855896296969697,306222889,0,2012,11,4,Ultra High,4,1,8.427487278331744,1527777.7777777778,0.01363838831765478,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
5255,The Polar Express,2004-11-10,165000000,305875730,100.0,6.4,1474,47.323228,en,"['Adventure', 'Animation', 'Family', 'Fantasy']","['Golden Mean', 'Playtone', 'ImageMovers']","['Tom Hanks', 'Michael Jeter', 'Nona Gaye', 'Peter Scolari', 'Eddie Deezen']",Robert Zemeckis,"['Robert Zemeckis', 'Steve Starkey']","['santa claus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'north pole', 'chute', 'trestle', 'ticket']","When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",0.8537923030303031,140875730,0,2004,11,4,Ultra High,4,3,7.29641326877392,1650000.0,0.032083544406779664,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
47933,Independence Day: Resurgence,2016-06-22,165000000,389681935,120.0,4.9,2491,48.775723,en,"['Action', 'Adventure', 'Science Fiction']","['Twentieth Century Fox Film Corporation', 'Centropolis Entertainment', 'TSG Entertainment']","['Liam Hemsworth', 'Jeff Goldblum', 'Bill Pullman', 'Maika Monroe', 'Sela Ward']",Roland Emmerich,"['Harald Kloser', 'Roland Emmerich']","['alternate history', 'alien invasion']","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",1.361708696969697,224681935,0,2016,6,2,Ultra High,3,3,7.820840879907344,1375000.0,0.019572922552166933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.2246467991473532e-16,-1.0
10191,How to Train Your Dragon,2010-03-05,165000000,494878759,98.0,7.5,4227,67.263269,en,"['Fantasy', 'Adventure', 'Animation', 'Family']","['DreamWorks Animation', 'Vertigo Entertainment', 'Mad Hatter Entertainment']","['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill']",Chris Sanders,['Bonnie Arnold'],"['flying', 'blacksmith', 'arena', 'island', 'night', 'ship', 'training', 'village', 'forest', 'viking']","As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",1.999265206060606,329878759,0,2010,3,1,Ultra High,4,3,8.349484346990128,1683673.469387755,0.015909004020813623,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.0,6.123233995736766e-17
118340,Guardians of the Galaxy,2014-07-30,170000000,773328629,121.0,7.9,9742,481.098624,en,"['Action', 'Science Fiction', 'Adventure']","['Marvel Studios', 'Moving Picture Company (MPC)', 'Bulletproof Cupid']","['Chris Pratt', 'Zoe Saldana', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper']",James Gunn,['Kevin Feige'],"['marvel comic', 'spaceship', 'space', 'outer space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe']","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",3.5489919352941177,603328629,1,2014,7,3,Ultra High,3,3,9.184304357425342,1404958.6776859504,0.049378900133429125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
157336,Interstellar,2014-11-05,165000000,675120017,169.0,8.1,10867,724.247784,en,"['Adventure', 'Drama', 'Science Fiction']","['Paramount Pictures', 'Legendary Pictures', 'Warner Bros.']","['Matthew McConaughey', 'Jessica Chastain', 'Anne Hathaway', 'Michael Caine', 'Casey Affleck']",Christopher Nolan,"['Christopher Nolan', 'Emma Thomas']","['saving the world', 'artificial intelligence', 'father son relationship', 'single parent', 'nasa', 'expedition', 'wormhole', 'space travel', 'famine', 'black hole']",Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,3.0916364666666665,510120017,1,2014,11,4,Ultra High,3,3,9.293577970546238,976331.3609467456,0.0666403923444976,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
315011,Shin Godzilla,2016-07-29,15000000,77000000,120.0,6.5,143,9.476999,ja,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction']","['Cine Bazar', 'Toho Pictures']","['Hiroki Hasegawa', 'Yutaka Takenouchi', 'Satomi Ishihara', 'Kengo Kora', 'Matsuo Satoru']",Hideaki Anno,"['Kazutoshi Wadakura', 'Yoshihiro Satô']","['monster', 'godzilla', 'giant monster', 'destruction', 'kaiju', 'toyko']","From the mind behind Evangelion comes a hit larger than life.  When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster's weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",4.133333333333334,62000000,1,2016,7,3,Medium,5,2,4.969813299576001,125000.0,0.06581249305555555,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.4999999999999997,-0.8660254037844388
9799,The Fast and the Furious,2001-06-22,38000000,207283925,106.0,6.6,3428,6.909942,en,"['Action', 'Crime', 'Thriller']","['Universal Pictures', 'Original Film', 'Ardustry Entertainment']","['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Rick Yune']",Rob Cohen,['Neal H. Moritz'],"['street gang', 'car race', 'undercover', 'auto-tuning', 'los angeles', 'car', 'automobile racing', 'aftercreditsstinger', 'duringcreditsstinger']","Domenic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",4.454840131578948,169283925,1,2001,6,2,Medium,3,3,8.14002395246292,358490.56603773584,0.0020151478565179353,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.2246467991473532e-16,-1.0
4922,The Curious Case of Benjamin Button,2008-11-24,150000000,333932083,166.0,7.3,3292,60.269279,en,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['Paramount Pictures', 'Warner Bros.', 'Kennedy/Marshall Company, The']","['Cate Blanchett', 'Brad Pitt', 'Tilda Swinton', 'Julia Ormond', 'Elle Fanning']",David Fincher,"['Kathleen Kennedy', 'Frank Marshall']","['diary', 'navy', 'funeral', 'tea', 'travel', 'hospital']","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",1.2262138866666668,183932083,0,2008,11,4,Ultra High,5,3,8.099554282376364,903614.4578313254,0.018302240813847556,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
49538,X-Men: First Class,2011-05-24,160000000,353624124,132.0,7.1,5181,3.195174,en,"['Action', 'Science Fiction', 'Adventure']","['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation']","['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence', 'Kevin Bacon', 'Rose Byrne']",Matthew Vaughn,"['Lauren Shuler Donner', 'Bryan Singer']","['cia', 'mutant', 'mine', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'historical fiction', 'nuclear war', 'cuban missile crisis']","Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",1.210150775,193624124,0,2011,5,2,Ultra High,3,3,8.552946361122055,1212121.2121212122,0.000616590891547665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.49999999999999994,-0.8660254037844387
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,160000000,653428261,137.0,6.6,3984,127.284427,en,"['Action', 'Adventure', 'Science Fiction']","['Studio Babelsberg', 'Lionsgate', 'Color Force']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks']",Francis Lawrence,"['Jon Kilik', 'Nina Jacobson']","['revolution', 'strong woman', 'dystopia', 'game of death', '3d', 'based on young adult novel']","With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",3.08392663125,493428261,1,2015,11,4,Ultra High,3,3,8.290292591224315,1167883.211678832,0.03194088506900878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
